timestamp,game_id,matchup,team,bookmaker,market,odds,point,game_time,game_date,game_hour,game_minute
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Under,BetOnline.ag,totals,2.05,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Chicago Cubs,LowVig.ag,h2h,1.72,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Minnesota Twins,LowVig.ag,h2h,2.26,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Over,LowVig.ag,totals,1.81,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Under,LowVig.ag,totals,2.07,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Chicago Cubs,FanDuel,h2h,1.7,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Minnesota Twins,FanDuel,h2h,2.2,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Chicago Cubs,FanDuel,spreads,2.22,-1.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Minnesota Twins,FanDuel,spreads,1.68,1.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Over,FanDuel,totals,1.94,9.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Under,FanDuel,totals,1.88,9.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Chicago Cubs,MyBookie.ag,h2h,1.69,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Minnesota Twins,MyBookie.ag,h2h,2.18,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Chicago Cubs,MyBookie.ag,spreads,2.15,-1.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Minnesota Twins,MyBookie.ag,spreads,1.74,1.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Over,MyBookie.ag,totals,1.82,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Under,MyBookie.ag,totals,2.0,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Chicago Cubs,DraftKings,h2h,1.69,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Minnesota Twins,DraftKings,h2h,2.18,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Over,DraftKings,totals,1.81,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Under,DraftKings,totals,2.01,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Chicago Cubs,Bovada,h2h,1.74,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Minnesota Twins,Bovada,h2h,2.13,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Over,Bovada,totals,1.83,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Under,Bovada,totals,2.0,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Chicago Cubs,BetUS,h2h,1.72,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Minnesota Twins,BetUS,h2h,2.26,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Over,BetUS,totals,1.8,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Under,BetUS,totals,2.05,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Chicago Cubs,BetMGM,h2h,1.69,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Minnesota Twins,BetMGM,h2h,2.2,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Over,BetMGM,totals,1.8,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Chicago Cubs_Minnesota Twins_20250708_2340,Chicago Cubs @ Minnesota Twins,Under,BetMGM,totals,2.05,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Kansas City Royals,BetOnline.ag,h2h,1.71,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Pittsburgh Pirates,BetOnline.ag,h2h,2.27,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Over,BetOnline.ag,totals,2.0,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Under,BetOnline.ag,totals,1.83,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Kansas City Royals,LowVig.ag,h2h,1.71,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Pittsburgh Pirates,LowVig.ag,h2h,2.27,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Over,LowVig.ag,totals,2.03,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Under,LowVig.ag,totals,1.85,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Kansas City Royals,FanDuel,h2h,1.74,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Pittsburgh Pirates,FanDuel,h2h,2.16,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Kansas City Royals,FanDuel,spreads,2.6,-1.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Pittsburgh Pirates,FanDuel,spreads,1.52,1.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Over,FanDuel,totals,1.82,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Under,FanDuel,totals,2.0,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Kansas City Royals,MyBookie.ag,h2h,1.7,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Pittsburgh Pirates,MyBookie.ag,h2h,2.17,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Kansas City Royals,MyBookie.ag,spreads,2.45,-1.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Pittsburgh Pirates,MyBookie.ag,spreads,1.59,1.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Over,MyBookie.ag,totals,1.89,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Under,MyBookie.ag,totals,1.92,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Kansas City Royals,DraftKings,h2h,1.69,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Pittsburgh Pirates,DraftKings,h2h,2.18,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Over,DraftKings,totals,2.01,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Under,DraftKings,totals,1.81,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Kansas City Royals,Bovada,h2h,1.74,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Pittsburgh Pirates,Bovada,h2h,2.13,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Over,Bovada,totals,1.87,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Under,Bovada,totals,1.95,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Kansas City Royals,BetMGM,h2h,1.71,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Pittsburgh Pirates,BetMGM,h2h,2.15,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Over,BetMGM,totals,2.0,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Pittsburgh Pirates_Kansas City Royals_20250708_2340,Pittsburgh Pirates @ Kansas City Royals,Under,BetMGM,totals,1.83,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Los Angeles Dodgers,BetOnline.ag,h2h,1.92,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Milwaukee Brewers,BetOnline.ag,h2h,1.99,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Over,BetOnline.ag,totals,1.83,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Under,BetOnline.ag,totals,2.0,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Los Angeles Dodgers,LowVig.ag,h2h,1.92,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Milwaukee Brewers,LowVig.ag,h2h,1.99,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Over,LowVig.ag,totals,1.85,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Under,LowVig.ag,totals,2.03,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Los Angeles Dodgers,MyBookie.ag,h2h,1.86,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Milwaukee Brewers,MyBookie.ag,h2h,1.95,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Los Angeles Dodgers,MyBookie.ag,spreads,2.45,-1.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Milwaukee Brewers,MyBookie.ag,spreads,1.59,1.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Over,MyBookie.ag,totals,1.96,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Under,MyBookie.ag,totals,1.85,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Los Angeles Dodgers,FanDuel,h2h,1.85,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Milwaukee Brewers,FanDuel,h2h,2.0,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Los Angeles Dodgers,FanDuel,spreads,2.46,-1.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Milwaukee Brewers,FanDuel,spreads,1.56,1.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Over,FanDuel,totals,1.98,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Under,FanDuel,totals,1.83,8.5,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Los Angeles Dodgers,DraftKings,h2h,1.87,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Milwaukee Brewers,DraftKings,h2h,1.95,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Over,DraftKings,totals,1.81,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Under,DraftKings,totals,2.01,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Los Angeles Dodgers,Bovada,h2h,1.87,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Milwaukee Brewers,Bovada,h2h,1.95,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Over,Bovada,totals,1.83,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Under,Bovada,totals,2.0,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Los Angeles Dodgers,BetMGM,h2h,1.87,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Milwaukee Brewers,BetMGM,h2h,1.95,,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Over,BetMGM,totals,1.83,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Los Angeles Dodgers_Milwaukee Brewers_20250708_2340,Los Angeles Dodgers @ Milwaukee Brewers,Under,BetMGM,totals,2.0,8.0,2025-07-08 23:40:00,2025-07-08,23,40
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Chicago White Sox,FanDuel,h2h,2.48,,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Toronto Blue Jays,FanDuel,h2h,1.57,,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Chicago White Sox,FanDuel,spreads,1.91,1.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Toronto Blue Jays,FanDuel,spreads,1.91,-1.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Over,FanDuel,totals,1.83,8.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Under,FanDuel,totals,1.98,8.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Chicago White Sox,BetOnline.ag,h2h,2.54,,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Toronto Blue Jays,BetOnline.ag,h2h,1.59,,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Over,BetOnline.ag,totals,1.87,8.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Under,BetOnline.ag,totals,1.95,8.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Chicago White Sox,LowVig.ag,h2h,2.54,,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Toronto Blue Jays,LowVig.ag,h2h,1.59,,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Over,LowVig.ag,totals,1.88,8.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Under,LowVig.ag,totals,1.98,8.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Chicago White Sox,MyBookie.ag,h2h,2.44,,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Toronto Blue Jays,MyBookie.ag,h2h,1.56,,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Chicago White Sox,MyBookie.ag,spreads,1.87,1.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Toronto Blue Jays,MyBookie.ag,spreads,1.95,-1.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Over,MyBookie.ag,totals,1.87,8.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Under,MyBookie.ag,totals,1.94,8.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Chicago White Sox,DraftKings,h2h,2.44,,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Toronto Blue Jays,DraftKings,h2h,1.57,,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Over,DraftKings,totals,1.87,8.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Under,DraftKings,totals,1.95,8.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Chicago White Sox,Bovada,h2h,2.39,,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Toronto Blue Jays,Bovada,h2h,1.61,,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Over,Bovada,totals,1.87,8.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Under,Bovada,totals,1.95,8.5,2025-07-08 23:41:00,2025-07-08,23,41
2025-07-07 16:46:44,Toronto Blue Jays_Chicago White Sox_20250708_2341,Toronto Blue Jays @ Chicago White Sox,Chicago White Sox,BetMGM,h2h,2.5,,2025-07-08 23:41:00,2025-07-08,23,41
